DataCode,Data01,Jess
5000,at 680,SSI-O
5000,im at 330,SSI-O
5000,7.04,SSI-O
5000,5.84,SSI-O
5000,2.83,SSI-O
5000,2.05,SSI-O
5000,VR0=2.53,SSI-O
5000,i have 3.25v,SSI-O
5000,2.07v,SSI-O
5000,thats just for Ro,SSI-O
5000,so 2 need 1 volt and one needs 1.25,SSI-O
5000,"current is the same throughout the whole circuit, im just not sure if it needs to be the voltage drop of R0 or total voltage",SSI-O
5000,I=.013A OR 13mA,SSI-O
5000,3.3,SSI-O
5000,3.25,SSI-O
5000,3.25,SSI-O
5000,thats it right,SSI-O
5000,68,SSI-O
5000,im at 470 rn and my voltage is 4.46,SSI-O
5000,i think 4.46 is as close as im getting,SSI-O
5000,im at 3.50 now,SSI-O
5000,total should only be 470,SSI-O
5000,1.17... i need 3.58,SSI-O
5000,Ro isnt total,SSI-O
5000,"my goal is 4.32, im at 4.58 now",SSI-O
5000,my goal is .63,SSI-O
5000,im there and im at 4.58v at 470r,SSI-O
5000,im at 3.47 now,SSI-O
5000,im at 3.47 i need 3.58,SSI-O
5000,4.32,SSI-O
5000,im at 3.88 now,SSI-O
5000,4.13,SSI-O
5000,right now at 3.40v. I need 3.58v. 560r,SSI-O
5000,.61 100r goal .63,SSI-O
5000,"okay and im  4.13, 680r, and 4.32 goal",SSI-O
5000,I got I=.005,SSI-O
5000,3.88,SSI-O
5000,6.1,SSI-O
5000,i need 6.91 im at 1.85,SSI-O
5000,right now im set to 100r,SSI-O
5000,"5 v, goal is 3.87, 220r currently",SSI-O
5000,goal is 2.7 at 2.5 180 r,SSI-O
5000,im at 3.55 out of 3.87 now,SSI-O
5000,6.91,SSI-O
5000,2.8 need 2.7,SSI-O
5000,ok so we have source voltage now at least,SSI-O
5000,"ok cuz mine dropped, .61 off",SSI-O
5000,im at 2.5,SSI-O
5000,2.6,SSI-O
5000,3.75 out of 3.87,SSI-O
5000,now im 3.8,SSI-O
5000,3.87,SSI-O
5000,now im not,SSI-O
5000,3.75,SSI-O
5000,3.44,SSI-O
5000,3.32,SSI-O
5000,just keepuung you updated lol,SSI-O
5000,no problem that makes it easy,SSI-O
5000,3.83,SSI-O
5000,3.49,SSI-O
5000,goal is 3.87,SSI-O
5000,4.01,SSI-O
5000,3.71,SSI-O
5000,3.39,SSI-O
5000,3.87,SSI-O
5000,im at .72,SSI-O
5000,220r,SSI-O
5000,0.92,SSI-O
5000,"i need 0.42, im at 2.84",SSI-O
5000,680r,SSI-O
5000,e is 8 volts,SSI-O
5000,i need 2.89 at 2.4 now,SSI-O
5000,1.27,SSI-O
5000,1.28,SSI-O
5000,down,SSI-O
5000,2.5,SSI-O
5000,1.44 of 1.16,SSI-O
5000,goal is 1.5 volts,SSI-O
5000,and r0 is 680ohms,SSI-O
5000,My voltage isn't changing,SSI-O
5000,im @1k,SSI-O
5000,560k,SSI-O
5000,560,SSI-O
5000,goal is 1.5 volts for me,SSI-O
5000,Im actually fixed @560 not 1k,SSI-O
5000,im 470,SSI-O
5000,At 390,SSI-O
5000,Oh. Mine is 1.54,SSI-O
5000,Ima stay @220,SSI-O
5000,my goal is 2.26V,SSI-O
5000,mine is .91,SSI-O
5000,121.25 for me,SSI-O
5000,your voltage divided by 0.0127,SSI-O
5000,gives you resistance,SSI-O
5000,120,SSI-O
5000,I'm at 120,SSI-O
5000,*71.65,SSI-O
5000,68,SSI-O
5000,100 ohms rn,SSI-O
5000,I need to make .91,SSI-O
5000,im at.84 now,SSI-O
5000,150 now,SSI-O
5000,100,SSI-O
5000,im at 47,SSI-O
5000,im at .89 i need .91,SSI-O
5000,220 now,SSI-O
5000,270 ohm,SSI-O
5000,1.34 V for mr,SSI-O
5000,2.96 for me,SSI-O
5000,I need 4.21,SSI-O
5000,270 ohms,SSI-O
5000,im showing 10.26,SSI-O
5000,680,SSI-O
5000,high voltage high risistance,SSI-O
5000,me,SSI-O
5000,180 ohm,SSI-O
5000,im .01,SSI-O
5000,im 560,SSI-O
5000,150,SSI-O
5000,270,SSI-O
5000,unknown,SSI-O
5000,12,SSI-O
5000,volts,SSI-O
5000,R1 needs 1.75 volts,SSI-O
5000,R2 needs 1.75,SSI-O
5000,mine is at 820,SSI-O
5000,820,SSI-O
5000,180,SSI-O
5000,Mike is stuck on 820,SSI-O
5000,voltage drop across R0 is 3.772,SSI-O
5000,2.3,SSI-O
5000,1.26,SSI-O
5000,R2 is 270,SSI-O
5000,1.17,SSI-O
5000,r3=220,SSI-O
5000,15volts is the unknown,SSI-O
5000,i had my resistor out. my target is 0.8v and im at 0.81,SSI-O
5000,my target is 4.49,SSI-O
5000,4.26,SSI-O
5000,1k,SSI-O
5000,18 v,SSI-O
5000,150,SSI-O
5000,So 3.75V...,SSI-O
5000,I'm at 560ohm,SSI-O
5000,560,SSI-O
5000,at 470 and its showing 4.1v,SSI-O
5000,im at 3.57v,SSI-O
5000,Mine's showing 3.75v,SSI-O
5000,mine is 5.38,SSI-O
5000,Still says one person's not at 3.75v,SSI-O
5000,Dog = Circuit 1,SSI-O
5000,Cat = Circuit 2,SSI-O
5000,Hamster = Circuit 3,SSI-O
5000,"Which it did for a minute, but it still didn't take it for some reason",SSI-O
5000,i got 3.72,SSI-O
5000,3.72,SSI-O
5000,3.93,SSI-O
5000,3.93 now,SSI-O
5000,at 270,SSI-O
5000,Shows 3.72,SSI-O
5000,330ohm shows 4.3,SSI-O
5000,270,SSI-O
5000,3.72,SSI-O
5000,im at 270,SSI-O
5000,Alright mine's showing 4.76,SSI-O
5000,3.17-220 now,SSI-O
5000,mines showing 3.89,SSI-O
5000,3.55,SSI-O
5000,4.13,SSI-O
5000,3.78v,SSI-O
5000,1.5,SSI-O
5000,mine is 2.17,SSI-O
5000,2.69 here @ 560ohm,SSI-O
5000,1kohm @ 4.08v,SSI-O
5000,3.57v,SSI-O
5000,3.92v,SSI-O
5000,mine is 1.66 now,SSI-O
5000,I got the voltage we need to calculate the resistances,SSI-O
5000,.005548780 amps,SSI-O
5000,mine is 390,SSI-O
5000,i am 270n,SSI-O
5000,my goal is 2.46,SSI-O
5000,Mine's 3.51,SSI-O
5000,my goal is 2.91,SSI-O
5000,i have a plan,SSI-O
5000,Oh wait i'm the first resistor in the circuit,SSI-O
5000,at 390,SSI-O
5000,shows 3.79ohm,SSI-O
5000,3.51v,SSI-O
5000,2.62,SSI-O
5000,mine is 2.91,SSI-O
5000,So the calculators saying I should be at 361ohm,SSI-O
5000,but that's not an option I have 390 and 330,SSI-O
5000,Mine's at 390 rn I think,SSI-O
5000,0.009718,SSI-O
5000,the total voltage between the three of us is 9.04,SSI-O
5000,0.009703,SSI-O
5000,got 361ohm,SSI-O
5000,.1 here,SSI-O
5000,ok i got 1,SSI-O
5000,Amperage says 15.6,SSI-O
5000,Ooooo 3.58 showing up on mine,SSI-O
5000,I have 390ohm on the board,SSI-O
5000,470ohm showing 3.67,SSI-O
5000,2.46--270,SSI-O
5000,3.51--395,SSI-O
5000,2.91--327,SSI-O
5000,i am 270 now,SSI-O
5000,i am 2.5 now,SSI-O
5000,3.42,SSI-O
5000,Or I'm circuit 1,SSI-O
5000,3.67 showing up,SSI-O
5000,I'm at 470,SSI-O
5000,3.85 now,SSI-O
5000,2.37 now,SSI-O
5000,3.42...,SSI-O
5000,now im at 2.91,SSI-O
5000,3.4,SSI-O
5000,390,SSI-O
5000,I needa be at  3.51,SSI-O
5000,3.59,SSI-O
5000,3.75,SSI-O
5000,3.88 now,SSI-O
5000,3.75 on mine now,SSI-O
5000,270 puts it low,SSI-O
5000,3.29,SSI-O
5000,Back at 330,SSI-O
5000,18.18,SSI-O
5000,i am here,SSI-O
5000,i am 15.15,SSI-O
5000,16.67 now,SSI-O
5000,voltage shows 3.55 now tho,SSI-O
5000,2.91v,SSI-O
5000,mine still 2.46,SSI-O
5000,Mine's there,SSI-O
5000,2.46,SSI-O
5000,it is 390 now,SSI-O
5000,Shows 2.62,SSI-O
5000,shows 3.1,SSI-O
5000,super low on my end,SSI-O
5000,Oh it was at 330,SSI-O
5000,390 shows 2.95,SSI-O
5000,Still super low,SSI-O
5000,10.75 @ 390,SSI-O
5000,10.75,SSI-O
5000,@390,SSI-O
5000,at 150,SSI-O
5000,1.39v,SSI-O
5000,10.75ohm,SSI-O
5000,at 1.39,SSI-O
5000,"mine is 1,79",SSI-O
5000,14.49 ohm,SSI-O
5000,3.61,SSI-O
5000,2.95,SSI-O
5000,2.95 now,SSI-O
5000,7.16v didn't work,SSI-O
5000,mine says 3.5V Goa,SSI-O
5000,We all got 3.5v I think,SSI-O
5000,"ok, so we have source V=14V",SSI-O
5000,i think it's 3.5 each,SSI-O
5000,which means there is a 3.5 loss across the 180 too,SSI-O
5000,10.5 reduction from us and 14 total,SSI-O
5000,ok I'm at 180 ohm reading 3.32 volts,SSI-O
5000,I'm at 3.5,SSI-O
5000,i have 3.5,SSI-O
5000,I'm at 3.5 too,SSI-O
5000,"ok, so I have 2.1",SSI-O
5000,I need 7.79 volts,SSI-O
5000,I need 1.71 V,SSI-O
5000,so we lose 6.4 across the 820 ohm,SSI-O
5000,so 6.4 from R0,SSI-O
5000,7.805 mA,SSI-O
5000,i'm 1k ohm,SSI-O
5000,I'm 269,SSI-O
5000,it was like .00780487 or something,SSI-O
5000,7.79 flat,SSI-O
5000,I need 2.27 volts,SSI-O
5000,I need 1.26 volts,SSI-O
5000,5.42 volts,SSI-O
5000,im measuring 6.38 mv,SSI-O
5000,I have 8.1,SSI-O
5000,series amps,SSI-O
5000,It wants to be 1k,SSI-O
5000,It wants to still be 1.26 mA,SSI-O
5000,mine changed...,SSI-O
5000,still getting 6.38,SSI-O
5000,now I'm back at 8.65,SSI-O
5000,"wait a second, it just jumped",SSI-O
5000,i went to like 9 now im back to 6.3,SSI-O
5000,It's all consistent because of the series,SSI-O
5000,"So we are using the same current, I guess.",SSI-O
5000,I have 6,SSI-O
5000,6mA,SSI-O
5000,24 volts,SSI-O
5000,=,SSI-O
5000,I'm getting ~378,SSI-O
5000,closest option is 390,SSI-O
5000,which is somethign we came up with,SSI-O
5000,the R0,SSI-O
5000,I think forcing the current didnt exactly get us anywhere,SSI-O
5000,R0 needs to use 18.58 V,SSI-O
5000,.01858 amps,SSI-O
5000,my result would be ~122 ohms or 120 ohm is the closest,SSI-O
5000,I get 101.7,SSI-O
5000,120 ohm,SSI-O
5000,I'm on 100,SSI-O
5000,im reading .97 volts so far,SSI-O
5000,I'm only reading 1.68,SSI-O
5000,I'm at 1.4,SSI-O
5000,I'm reading 1.0,SSI-O
5000,"ok the order of series is pliers, then me, then wrench",SSI-O
5000,the sum of what we just put,SSI-O
5000,the sum of our volt goals,SSI-O
5000,we need the right amps to use,SSI-O
5000,It'd be around 5 amd a half.,SSI-O
5000,"we know our total V, just like the first ones",SSI-O
5000,it says 24v is incorrect,SSI-O
5000,24 isnt right,SSI-O
5000,thye current changes as the load changes,SSI-O
5000,"we know the sum of the voltage across our aggregate, i.e. what our resultant divided voltage should be",SSI-O
5000,"Alright, so now we know V",SSI-O
5000,"ok, so 18-5.42",SSI-O
5000,13.42,SSI-O
5000,so 12.58 used by R0,SSI-O
5000,I get 12.58 mA,SSI-O
5000,180 ohms,SSI-O
5000,so 150 ohm for me,SSI-O
5000,I'm at 1.93 now,SSI-O
5000,2.27 on the mooney,SSI-O
5000,They're both down,SSI-O
5000,i need 1.22 volts,SSI-O
5000,Ineed 4.79,SSI-O
5000,I need 2.75 Volts,SSI-O
5000,8.76 total,SSI-O
5000,2.12 V,SSI-O
5000,26.2 mA,SSI-O
5000,so we have 6.36 V of 8.76,SSI-O
5000,right now we total 6.36,SSI-O
5000,mine is at 1.59 now,SSI-O
5000,okay between 270 ohm and 330 ohm,SSI-O
5000,bc ours change too,SSI-O
5000,"i read 4.3, which means we're at 8.52 i think",SSI-O
5000,total voltage drop,SSI-O
5000,"well, ours will be the same at 100ohm",SSI-O
5000,It's 1.59,SSI-O
5000,4.18,SSI-O
5000,1.86,SSI-O
5000,1.55,SSI-O
5000,7.59 total,SSI-O
5000,circuit 3,SSI-O
5000,circuit 2,SSI-O
5000,got 2 here,SSI-O
5000,"12 volts, r0 220, goal voltage is 3",SSI-O
5000,my resistance is down to180 now,SSI-O
5000,mine is 120,SSI-O
5000,mine says r0 should be 220,SSI-O
5000,"we don't have control of r0, thats fixed",SSI-O
5000,alright my resistance  is 180 now,SSI-O
5000,"so we have a 180,180, and a 120",SSI-O
5000,at 120,SSI-O
5000,so 120 120 and 180,SSI-O
5000,cause we are at 2.25,SSI-O
5000,my voltmeter says 3.37 rn,SSI-O
5000,"mine is 2.36, needs to be 3 at circuit 2",SSI-O
5000,150,SSI-O
5000,3,SSI-O
5000,so resistance. i have 120,SSI-O
5000,maynard you have 150,SSI-O
5000,120,SSI-O
5000,ok so our equilavent reistance is 220+240+150,SSI-O
5000,19.6 mA,SSI-O
5000,that's what we  need to be 3,SSI-O
5000,my voltage is 2.95 at the moment,SSI-O
5000,mine is 2.36,SSI-O
5000,mine is 2.36 as well,SSI-O
5000,3.38,SSI-O
5000,ok right now our eq. reisstance is 880,SSI-O
5000,circuit 1,SSI-O
5000,circuit 3 needs 4.88 V,SSI-O
5000,my resistance is 180,SSI-O
5000,circuit 1 needs to be 7.06,SSI-O
5000,so in my case I need 2.81 V,SSI-O
5000,i need 7.06 and  i am currently at 7.23,SSI-O
5000,circuit 1 needs voltage to be 7.06,SSI-O
5000,7.06,SSI-O
5000,ok so the voltage drop from resistor 0 is,SSI-O
5000,2.46,SSI-O
5000,and I need 2.81,SSI-O
5000,"so, 12 - I(120) - 7.06 - 2.81 = 0",SSI-O
5000,so starting with resistor 1. we have a voltage of 13.54 to work with,SSI-O
5000,"whoops, forgot mine, -4.88",SSI-O
5000,7.06,SSI-O
5000,ok so using 14.54 as our starting voltagre,SSI-O
5000,you need almost half of that,SSI-O
5000,which means the sum or 2 and 3 equals youres,SSI-O
5000,390,SSI-O
5000,so 7.06/390,SSI-O
5000,i get a current of 18.1,SSI-O
5000,0.018102564,SSI-O
5000,I got I = 0.0104,SSI-O
5000,maynard your resistance is 7.06/your current,SSI-O
5000,so that would be 392,SSI-O
5000,my resistor is currently 390,SSI-O
5000,"we all have the same current, should be 0.0104",SSI-O
5000,now i got 678.846,SSI-O
5000,so after your voltagre drop,SSI-O
5000,so there is 6.5 volts left,SSI-O
5000,and I need 2.81 of that,SSI-O
5000,using the current of .01,SSI-O
5000,i get a reistor or 270,SSI-O
5000,circuit 3: goal voltage is 5.06,SSI-O
5000,3.5,SSI-O
5000,circuit 1 voltage 7.44,SSI-O
5000,mine currently reads 10.47,SSI-O
5000,E - I(270) -7.44 - 3.5 - 5.06 = 0,SSI-O
5000,im at 270,SSI-O
5000,cool 4.5 x 4 = 18,SSI-O
5000,e = 18,SSI-O
5000,im getting a reading,SSI-O
5000,circuit 1 7.44,SSI-O
5000,3.5,SSI-O
5000,5.06,SSI-O
5000,3.5 for circuit 2,SSI-O
5000,I = 0.0074 A,SSI-O
5000,472,SSI-O
5000,683..78,SSI-O
5000,so I have one now,SSI-O
5000,circuit 3: goal voltage is 3.91 v,SSI-O
5000,and my voltage is .59,SSI-O
5000,circuit 2 voltage 2.66v,SSI-O
5000,i have 2.54,SSI-O
5000,jk i have 10.71,SSI-O
5000,my current voltage is .90,SSI-O
5000,100 ohms,SSI-O
5000,1.17,SSI-O
5000,1.17 now,SSI-O
5000,so the equation is,SSI-O
5000,im getting three,SSI-O
5000,8.2M ohms,SSI-O
5000,2.99,SSI-O
5000,so the E is atleast 9,SSI-O
5000,my voltage is now 3.91,SSI-O
5000,I need 4 as well,SSI-O
5000,so we can work collaboratively and help eachother,SSI-O
5000,it's only giving me certain values,SSI-O
5000,ohhh I found it,SSI-O
5000,that went so bad so fast,SSI-O
5000,my goal is 3.51,SSI-O
5000,mine is .09,SSI-O
5000,4.23,SSI-O
5000,me,SSI-O
5000,we know its 150 tho,SSI-O
5000,but we know its 150,SSI-O
5000,omg we can just measure I with the meter,SSI-O
5000,thats what I was saying,SSI-O
5000,"oh okay, i thought each one just affected the ones after it, my bad",SSI-O
5000,so I need to be .423 of the Resistance,SSI-O
5000,our nubmers changed :'(,SSI-O
5000,I have .9 Volts now,SSI-O
5000,I have 2.35,SSI-O
5000,I have the last resistor R3 at 180 ohm,SSI-O
5000,I'm at 470,SSI-O
5000,and edit resistor and a drop down thing will pop up,SSI-O
5000,mine is 180,SSI-O
5000,the thing in the middle of the board,SSI-O
5000,its striped,SSI-O
5000,It's at 150,SSI-O
5000,"so we have 150, 180 and 470",SSI-O
5000,remember Ro is 1000,SSI-O
5000,there's no 450,SSI-O
5000,all i got from the video was e = ir,SSI-O
5000,E(voltage)=I(current)*R(resistance),SSI-O
5000,E=IR,SSI-O
5000,it's a ratio at this point,SSI-O
5000,9/4 = 2.25,SSI-O
5000,im at 1000,SSI-O
5000,9,SSI-O
5000,my goal is 2.86 volts,SSI-O
5000,i gotta get 3.47,SSI-O
5000,i need 1.99 volts,SSI-O
5000,that means Ro needs 2.29,SSI-O
5000,i am at 3.82,SSI-O
5000,i am 1.79,SSI-O
5000,with 470 horseshoes,SSI-O
5000,i hvae 100 ohms,SSI-O
5000,1000,SSI-O
5000,1.78,SSI-O
5000,now im at 4.57,SSI-O
5000,2.15,SSI-O
5000,i am at 1.74 i need 1.99,SSI-O
5000,"im at 3.61, need 3.47",SSI-O
5000,i'm still 0,SSI-O
5000,my red lead was slightly off,SSI-O
5000,i'm at 470,SSI-O
5000,3.15,SSI-O
5000,1.85,SSI-O
5000,we don't,SSI-O
5000,my goal is 4.5,SSI-O
5000,mine's at 14.91 now,SSI-O
5000,okay mine is 2.03,SSI-O
5000,now mine is 8.26,SSI-O
5000,V=IR,SSI-O
5000,okay i have 3.99,SSI-O
5000,but circut 2 go before 3,SSI-O
5000,4 on the little device in the corner,SSI-O
5000,on the multimeter,SSI-O
5000,but under amp its 06.7,SSI-O
5000,okay mine says -2.29,SSI-O
5000,now -3.30,SSI-O
5000,cause the - just means the probes are switched sides,SSI-O
5000,oh mine went up,SSI-O
5000,I'm at 2.67,SSI-O
5000,im at 3.83,SSI-O
5000,i'm at 4.65 dcv 20 with a 680 resistance,SSI-O
5000,wait I got it,SSI-O
5000,I can get 4.64 with 820 on resistor,SSI-O
5000,or 4.03 with 680,SSI-O
5000,4.03 at 680.,SSI-O
5000,actually that is probably too low,SSI-O
5000,wait it dropped,SSI-O
5000,"I have 4.03, nevermind its 3.85",SSI-O
5000,4.45,SSI-O
5000,4.27,SSI-O
5000,405,SSI-O
5000,i havent been changing anything,SSI-O
5000,Okay. so i am sitting at 820 rn,SSI-O
5000,i'm at 1k now,SSI-O
5000,i had 4.00 at one point,SSI-O
5000,i was at 820,SSI-O
5000,1.78 goal,SSI-O
5000,my goal is 5.38,SSI-O
5000,I'm 1.18,SSI-O
5000,I am sitting at 4.9 with 820 resistor,SSI-O
5000,1.04 with 180,SSI-O
5000,0.96,SSI-O
5000,2,SSI-O
5000,5.33 with 1k,SSI-O
5000,im at 1.78,SSI-O
5000,1.15 with 220,SSI-O
5000,1.9 goal,SSI-O
5000,1.31,SSI-O
5000,.49 goal,SSI-O
5000,0.46,SSI-O
5000,0.44,SSI-O
5000,I am at 1.99 now,SSI-O
5000,it doesn't really matter,SSI-O
5000,im at 680,SSI-O
5000,4.92,SSI-O
5000,now 5.13,SSI-O
5000,im at 4.89 now,SSI-O
5000,im reading 3.78,SSI-O
5000,5.53,SSI-O
5000,3.98,SSI-O
5000,4.84,SSI-O
5000,3.34,SSI-O
5000,4.18,SSI-O
5000,now I'm at 3.51,SSI-O
5000,3.98,SSI-O
5000,4.84,SSI-O
5000,3.34,SSI-O
5000,im at 4.88,SSI-O
5000,im at 680,SSI-O
5000,330,SSI-O
5000,560,SSI-O
5000,4.67,SSI-O
5000,3.85,SSI-O
5000,3.85,SSI-O
5000,3.85,SSI-O
5000,3.85,SSI-O
5000,4.03,SSI-O
5000,4.03,SSI-O
5000,4.03,SSI-O
5000,4.67,SSI-O
5000,3.85,SSI-O
5000,4.12,SSI-O
5000,7.27,SSI-O
5000,1.64. fuck,SSI-O
5000,6.95,SSI-O
5000,1.48. i didnt change anything,SSI-O
5000,only 2.42,SSI-O
5000,6.53,SSI-O
5000,5.04 now,SSI-O
5000,5.04,SSI-O
5000,4.28,SSI-O
5000,"im up to 560 ohms a,d 4.28 volts",SSI-O
5000,im at 680,SSI-O
5000,im at 680 too actually,SSI-O
5000,im at 820 now,SSI-O
5000,ohms and volts,SSI-O
5000,on the multi meter,SSI-O
5000,mine shows 390 ohm but no voltage,SSI-O
5000,my multimeter is not showing any values even when it's connected...,SSI-O
5000,we have to connect the green wires,SSI-O
5000,to the breadboard,SSI-O
5000,"Okay, so if you move the red lead to the left wire it shows v",SSI-O
5000,20 i think,SSI-O
5000,im between 15 and 18 ohms right now,SSI-O
5000,im at 150,SSI-O
5000,ok now im at 100,SSI-O
5000,82,SSI-O
5000,im at like 470 right now,SSI-O
5000,im at 39 ohm,SSI-O
5000,im at 100 still but i need to be much higher in voltage,SSI-O
5000,I'm at 68 ohm,SSI-O
5000,im like at 7 and i need 7.25,SSI-O
5000,im at 1.69 i need 1.95,SSI-O
5000,im at 1.97 V,SSI-O
5000,im at 390,SSI-O
5000,I'm at 2.64 and I need 2.92,SSI-O
5000,6.42 V,SSI-O
5000,now I'm at 2.96,SSI-O
5000,I'm at 180ohms,SSI-O
5000,well we're not allowed to write anything so the formula is useless,SSI-O
5000,hey so im at 560,SSI-O
5000,im at 150,SSI-O
5000,I'm at 220,SSI-O
5000,i need 1.95V i'm at 1.89V now with 150 ohm,SSI-O
5000,I need 2.92volts,SSI-O
5000,"so its about 3+2+7, which is almost 13...",SSI-O
5000,the third person is bear,SSI-O
5000,you have to keep the green ones plugged in,SSI-O
5000,i am reading 2.29,SSI-O
5000,i got 2.75,SSI-O
5000,three,SSI-O
5000,it waiting on the third person,SSI-O
5000,bear you nplugged,SSI-O
5000,bear the resistor too,SSI-O
5000,he put it in,SSI-O
5000,1k,SSI-O
5000,the voltage will be like 3-3.48,SSI-O
5000,some one changed that,SSI-O
5000,680 and 560 isn't going through,SSI-O
5000,"Alright, mine is at 560",SSI-O
5000,i got around 3.4-3.5,SSI-O
5000,but its changing now,SSI-O
5000,im getting 3.13,SSI-O
5000,got 3.32,SSI-O
5000,because its changing,SSI-O
5000,Me too. 3.32,SSI-O
5000,it needs higher value now,SSI-O
5000,120,SSI-O
5000,120K,SSI-O
5000,180,SSI-O
5000,180K,SSI-O
5000,i got 0.69,SSI-O
5000,it reduced not to 0.11,SSI-O
5000,its not stable,SSI-O
5000,39,SSI-O
5000,39K,SSI-O
5000,its on 20,SSI-O
5000,thats cause you are connecting the wires wrong,SSI-O
5000,I GOT 5.47,SSI-O
5000,ITS 33K OHM,SSI-O
5000,i got 3.65,SSI-O
5000,29k says -4.45,SSI-O
5000,33k says 0.01,SSI-O
5000,my goal is 2.75,SSI-O
5000,Mine is also 2.5,SSI-O
5000,my goal is 2.75,SSI-O
5000,the resister,SSI-O
5000,"I think we put them on either side of the resistor, but not 100% sure",SSI-O
5000,20 DCV,SSI-O
5000,mine is 2.03 currently,SSI-O
5000,im at 5.21 ohms,SSI-O
5000,i have resister 2,SSI-O
5000,Total voltage is 11,SSI-O
5000,The current changes depending on the resistance we have it at,SSI-O
5000,in on 10,SSI-O
5000,0.26,SSI-O
5000,Mine says 0.26,SSI-O
5000,0.26,SSI-O
5000,"Okay, so we have a total resistance of 320 I think",SSI-O
5000,And a total voltage of 11,SSI-O
5000,oooh so theres a 4th resister,SSI-O
5000,R0 is 390,SSI-O
5000,It's the same for all of us,SSI-O
5000,ok and we are all at 10 ohms,SSI-O
5000,1.6,SSI-O
5000,1.42,SSI-O
5000,1.64,SSI-O
5000,1.59,SSI-O
5000,2.3,SSI-O
5000,2.3,SSI-O
5000,270,SSI-O
5000,2.48,SSI-O
5000,2.47,SSI-O
5000,Mine says 2.47 too,SSI-O
5000,330,SSI-O
5000,2.63,SSI-O
5000,2.63,SSI-O
5000,V=IR,SSI-O
5000,Which means our current and resistance will be proportionate,SSI-O
5000,And all our current should be the same,SSI-O
5000,mines 2.75,SSI-O
5000,Mine is also 2.75,SSI-O
5000,2.75,SSI-O
5000,2.75,SSI-O
5000,goal 8.03,SSI-O
5000,Mine's 1.2,SSI-O
5000,my goal is 0.8,SSI-O
5000,my goal is 0.8 and at 120 ohms I'm at 0.7,SSI-O
5000,So it's gotta be coordinated,SSI-O
5000,at 120 mine is 2.75,SSI-O
5000,"so R1 needs 0.8 V, R2 needs 8.03 V, and R3 needs 1.2 V",SSI-O
5000,We also know all the voltages have to add up to 11,SSI-O
5000,0.8+.8.03+1.2,SSI-O
5000,So R0 has a voltage of .97,SSI-O
5000,The current is gonna be like .00808333333 apparently,SSI-O
5000,"Mine was like 148.45, which I can round to 150 I guess",SSI-O
5000,9.57,SSI-O
5000,993.81,SSI-O
5000,okay mine is on 10,SSI-O
5000,im at 1000,SSI-O
5000,and my v is 8.59,SSI-O
5000,.08008333333 repeating,SSI-O
5000,Yeah I still get 150,SSI-O
5000,im at 2.75,SSI-O
5000,im at 2.75,SSI-O
5000,im on 820,SSI-O
5000,need .95,SSI-O
5000,im on 120,SSI-O
5000,i need 1.19v,SSI-O
5000,im at 220,SSI-O
5000,we know R0 but not E,SSI-O
5000,im at 120,SSI-O
5000,R0=390,SSI-O
5000,im at 220,SSI-O
5000,im at 150,SSI-O
5000,me,SSI-O
5000,should be on DCV 20,SSI-O
5000,meter isnt reading now,SSI-O
5000,wont let me progress,SSI-O
5000,everything is good tho,SSI-O
5000,goal is 4.64,SSI-O
5000,i need 2.24 :),SSI-O
5000,ok im at 820 ohms,SSI-O
5000,at 4.62,SSI-O
5000,need 64,SSI-O
5000,im at 680 now,SSI-O
5000,390 and 4.39,SSI-O
5000,820 and 8.45,SSI-O
5000,470 and 4.62,SSI-O
5000,1k and 8.90,SSI-O
5000,ok i got 1k ohms,SSI-O
5000,i have 270 ohm,SSI-O
5000,560 and goal,SSI-O
5000,560 E=17,SSI-O
5000,series,SSI-O
5000,1000,SSI-O
5000,We have to get it to be 3.25 volts,SSI-O
5000,i got 3.21,SSI-O
5000,im at 3.21,SSI-O
5000,im at 2.72,SSI-O
5000,now im at 309,SSI-O
5000,3.09,SSI-O
5000,3.55,SSI-O
5000,3.39,SSI-O
5000,2.82,SSI-O
5000,I have last one,SSI-O
5000,im at 3.25,SSI-O
5000,1.69,SSI-O
5000,2.08,SSI-O
5000,"at 2.82 now, goal is 4.31",SSI-O
5000,mines at 4.32 right now,SSI-O
5000,im at 2.01,SSI-O
5000,im at 1.66,SSI-O
5000,9V,SSI-O
5000,120 ohms,SSI-O
5000,1.69,SSI-O
5000,2.83,SSI-O
5000,2.83,SSI-O
5000,now it is,SSI-O
5000,ok my goal is 1.69,SSI-O
5000,mine is 4.31,SSI-O
